Latitude,Longitude,Precision,Site,District,State,Year,Field,Dated,Investigator,Institute,Notes,Reference
25.096074,85.313119,3,Chhoti Suraj Bera Hill,Santal Parganas,Bihar,1960,Exploration,Paleolithic,University,University of Patna,,IAR 1961: 4
25.096074,85.313119,3,Kathi-Kunda,Santal Parganas,Bihar,1960,Exploration,Paleolithic,University,University of Patna,,IAR 1961: 4
25.096074,85.313119,3,Amrapara,Santal Parganas,Bihar,1960,Exploration,Paleolithic,University,University of Patna,,IAR 1961: 4
25.096074,85.313119,3,Masanjore,Santal Parganas,Bihar,1960,Exploration,Paleolithic,University,University of Patna,,IAR 1961: 5
26.001251,85.114869,3,Baniya,Muzaffarpur,Bihar,1960,Excavation,Three Periods,University,KP Jayaswal Research Institute,,IAR 1961: 5
25.99264,85.09995,3,Lalpura,Muzaffarpur,Bihar,1960,Excavation,NBPW,University,KP Jayaswal Research Institute,,IAR 1961: 5
28.528824,77.180868,3,Lal-Kot,Delhi,Delhi,1960,Excavation,Wall,Survey,Survey,,IAR 1961: 5
21.603177,71.222083,3,Hanumandhoro,Amreli,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.603177,71.222083,3,Dhuapnio,Amreli,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Khetarvalo,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Old Alatala,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.493203,71.842309,3,Sonpari,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Devalio,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.421514,71.972735,3,Bhegali,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Jilada,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Chandgadh,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Mahadevayo,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.407319,71.627286,3,Ranigam,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.742553,72.080888,3,Khodiyar,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Khalavad,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Lakhavav,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Keriya Old,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Laliyo,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Nehur,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Holidhar,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.714791,71.881807,9,Makavana,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Aledhar,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
22.061461,71.963845,3,Patana,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.824024,71.7578,3,Timbi,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Patana-II,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Keravalo,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Pasegam,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Khanderio,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.966118,71.483365,3,Old Rampara,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Charanio,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Old Tarpada,Bhavnagar,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Jivani,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
21.764473,72.15193,3,Vaharvo,Bhavnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.470702,70.05773,3,Lakhan Timbo,Jamnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.738063,70.484844,3,Tarana,Jamnagar,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
23.733733,69.859741,3,Khakhra Dera,Kutch,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
23.814453,68.769153,3,Lakhpat,Kutch,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
23.399661,70.746583,3,Mevasa,Kutch,Gujarat,1960,Exploration,Vasai,State,Government of Gujarat,,IAR 1961: 6-8
22.446599,70.681533,3,Gadhada-I,Rajkot,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.303895,70.80216,3,Gadhada-2,Rajkot,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.303895,70.80216,3,Gadhada-3,Rajkot,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.303895,70.80216,3,Khakhra Bela-1,Rajkot,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
22.303895,70.80216,3,Khakhra Bela-2,Rajkot,Gujarat,1960,Exploration,RP,State,Government of Gujarat,,IAR 1961: 6-8
22.303895,70.80216,3,Khakhra Bela-3,Rajkot,Gujarat,1960,Exploration,Harappan,State,Government of Gujarat,,IAR 1961: 6-8
23.670614,73.397394,3,Devnimori,Sabarkantha,Gujarat,1960,Excavation,Vihara,University,"MS University, Baroda",,IAR 1961: 8-11
34.125541,74.944258,3,Burzahom,Srinagar,Jammu and Kashmir,1960,Excavation,Megalithic,Survey,Survey,,IAR 1961: 11
24.63482,77.297978,3,Betwa banks,Guna,Madhya Pradesh,1960,Exploration,Paleolithic,University,Deccan College,,IAR 1961: 13
23.838805,78.737807,3,Bina banks,Sagar,Madhya Pradesh,1960,Exploration,Paleolithic,University,Deccan College,,IAR 1961: 13
23.52511,77.808136,3,Dhasan banks,Vidisha,Madhya Pradesh,1960,Exploration,Paleolithic,University,Deccan College,,IAR 1961: 13
22.744108,77.736967,3,Adamgarh,Hoshangabad,Madhya Pradesh,1960,Excavation,Rock-shelters,Survey,Survey,,IAR 1961: 13
23.181467,79.986407,3,Manot,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.416804,79.959838,3,Mandla,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.181467,79.986407,3,Bahmni,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.13059,79.802357,3,Bheraghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.109891,79.830769,5,Lametaghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.109412,79.874312,5,Tilwaraghat,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.098148,79.996194,3,Nimkhera,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.005273,79.902478,3,Saliwara,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.107832,79.780638,3,Sakri,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.122413,80.312954,3,Kastara,Jabalpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.946557,79.194353,3,Devakachar,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.990127,79.10122,3,Ratikarar,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
23.063234,78.990956,5,Barmanghat,Narsinghpur,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.744108,77.736967,3,Jhilpiparia,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.911497,78.35151,3,Sandia,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.906358,78.341552,3,Seoni,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.744108,77.736967,3,Hoshangabad,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
22.744108,77.736967,3,Dongarwara,Hoshangabad,Madhya Pradesh,1960,Exploration,Paleolithic,University,University of Calcutta,,IAR 1961: 13-17
24.088986,78.164994,3,Eran,Sagar,Madhya Pradesh,1960,Excavation,Microliths,University,University of Saugor,,IAR 1961: 17
11.016845,76.955832,3,Pushpattur,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Vilakethi,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 18
11.279964,77.124067,3,Pasur,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 18
10.67589,77.190931,3,Kongalnagaram,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Nattukkalpalayam,Coimbatore,Tamil Nadu,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Sircar-Periapalayam,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Mukasi-Pidariyur,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Vilakethi,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Kodumanal,Coimbatore,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,IAR 1961: 18
11.016845,76.955832,3,Dharmapuri,Coimbatore,Tamil Nadu,1960,Exploration,Urn Burial,Survey,Survey,,IAR 1961: 18
9.719792,78.071255,3,T. Puduppatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.739625,77.983858,3,Sivarakkottai,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.721362,77.855309,3,T. Kallupatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.959403,78.134802,5,Tidian,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Karuvelampetti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Anaikkarapatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.676895,78.0281,3,Chennampatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Krisalkalampatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
10.11665,78.15003,3,Kodangipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Virachinnammalpuram,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.936006,77.940311,3,Munandipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Kuraiyu,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.29245,78.135087,5,Pudur,Madurai,Tamil Nadu,1960,Exploration,BRW,Survey,Survey,,
9.79494,77.790263,3,Kottaipatti,Madurai,Tamil Nadu,1960,Exploration,Cists,Survey,Survey,,
9.925201,78.119775,3,Salippapillaiyarnattam,Madurai,Tamil Nadu,1960,Exploration,BRW,Survey,Survey,,
9.925201,78.119775,3,Mudalakkampatti,Madurai,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,
10.037649,78.285342,3,Araattampatti,Madurai,Tamil Nadu,1960,Exploration,Russet Ware,Survey,Survey,,
19.671166,74.502792,3,Astagaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.637782,74.636749,3,Baburdi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.369225,74.411525,3,Chikalthan,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Daithangunjale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.164194,74.856561,3,Daradgaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.748115,74.638579,3,Gadirgaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Ganjibhovaro,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.909139,74.305955,3,Gunore,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.999188,74.522159,3,Hange,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.311991,74.552187,3,Jambhali,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Javale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Kohokadi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.857412,74.376341,3,Kurund,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Mhase-Khurd,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Mungse,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.788535,74.473078,3,Nighoj,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Rayatale,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.912427,74.555849,3,Rui Chattrapati,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.304206,75.180804,3,Shahajapur,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Shrusule,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Sirkanegaon,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.905499,74.355815,3,Thadi,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Vadner-Budruk,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Vaghunde-Khurd,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.943966,74.562558,3,Walwane,Ahmednagar,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 19
18.921209,74.446701,3,Jategaon,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.190665,75.069875,3,Mahisgaon,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Palwe-Khurd,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
18.950472,74.4848,3,Sultanpur,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.397922,74.500184,3,Tarabad,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Rotegaon-Gerpal,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Vajewade,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Wavrat,Ahmednagar,Maharashtra,1960,Exploration,BRW,Survey,Survey,,IAR 1961: 19
19.116327,74.547793,3,Bhalauni,Ahmednagar,Maharashtra,1960,Exploration,Sculptures,Survey,Survey,,IAR 1961: 19
19.11789,74.519595,3,Malkup,Ahmednagar,Maharashtra,1960,Exploration,Sculptures,Survey,Survey,,IAR 1961: 19
19.095208,74.749592,3,Hathi Well,Ahmednagar,Maharashtra,1960,Exploration,Paleolithic,University,Deccan College,,IAR 1961: 19
19.551177,74.928106,3,Nevasa,Ahmednagar,Maharashtra,1960,Excavation,Chalcolithic,University,Deccan College,,IAR 1961: 19-22
19.204516,72.85201,3,Kandivli,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,University,Deccan College,,IAR 1961: 22-26
19.164008,72.789509,3,Madh,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,University,Deccan College,,IAR 1961: 22-26
19.1604429,72.7833859,3,Yerangal Point,Bombay Suburban,Maharashtra,1960,Exploration,Microliths,University,Deccan College,,IAR 1961: 22-26
19.363617,74.933752,3,Papamiya-Tekdi,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Jhari-Mangml,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Ambeneri,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Belgaon-Bhoyar,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Bhatala,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Bothli,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Chichghat,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Chikli,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Dabkaheti,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Kemjai,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Khaparla-Khurd,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Khapri,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Mahalgaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Minjhari,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Paradpar,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Rengabodi,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
17.692397,74.007007,3,Sonegaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
20.091747,79.149907,5,Sumthana,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Titwi,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Umri,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Urkud-par,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Usegaon,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Kudholi,Chanda,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Khandala,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Peth-Bhansuli,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Wowala,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Chak-Vithalwada,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Rajura,Chanda,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Dongargaon,Chanda,Maharashtra,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Kukud-Chimda,Chanda,Maharashtra,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 22-26
19.363617,74.933752,3,Ravi,Chanda,Maharashtra,1960,Exploration,Stone circles,Survey,Survey,,IAR 1961: 22-26
21.296986,74.57562,3,Mandal,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Bhana,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Champala,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
21.296851,74.160696,3,Nagsar,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
21.358573,74.259185,5,Nandurbur,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Shetti,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Talvad-Khurd,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Siyalpurpada,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
21.529479,75.001237,3,Hat-Mohida,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Jharalipada,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Kaltolambipada,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Kakarda,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
21.482543,74.666391,3,Khaparkheda,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Kharadipada,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Sindganhan,Dhule,Maharashtra,1960,Exploration,Microliths,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Ranala-Khurd,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
20.733574,74.891646,3,Shirvad,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Vadjakhan,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
20.90422,74.774898,3,Umajachapada,Dhule,Maharashtra,1960,Exploration,Paleolithic,Survey,Survey,,IAR 1961: 22-26
